PostId,title_length,body_length,num_subs_ans,percent_subs_ans,num_subs_t,percent_subs_t,popular_tag,avg_popularity,topic_relevance,response_time,label
18448,32,1840,16.0,0.0436889970918401,39.5,0.1089227968654032,2,1504.0,155.90277777777777,128.53333333333333,1.0
18451,41,458,13.5,0.0513786961168507,27.0,0.0979266120413252,2,917.5,128.32500000000002,205.06666666666663,0.0
18452,35,312,20.0,0.0517797197440746,41.0,0.1082139034118869,3,1456.6666666666667,194.77777777777777,284.2,0.0
18454,10,893,15.0,0.0396035956380784,40.0,0.1307839669908635,2,761.5,71.5202380952381,14.066666666666666,1.0
18457,55,775,15.5,0.0659029406458596,44.0,0.1871369294605809,2,670.0,39.586666666666666,186.25,0.0
18466,20,441,16.0,0.0474777448071216,44.0,0.1305637982195845,1,1730.0,46.111111111111114,122.23333333333332,1.0
18471,22,2577,23.0,0.0435899395707901,47.333333333333336,0.1448925356998441,3,1167.6666666666667,325.98823529411766,314.1666666666667,0.0
18476,33,2914,7.5,0.0311203319502074,22.0,0.1216196880812705,2,402.5,39.84,42.583333333333336,1.0
18478,26,457,27.0,0.038406827880512,43.0,0.1104551920341394,1,1227.5,255.0,54.18333333333333,1.0
18484,26,305,4.0,0.0238095238095238,14.0,0.0833333333333333,1,351.0,5.6625000000000005,683.2666666666667,0.0
